Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"AA","07/14/2021","1421","N327SK","MIA","17:02"
"AA","07/14/2021","1690","N968NN","CLT","05:55"
"AA","07/14/2021","2213","N337PJ","CLT","16:56"
"AA","07/14/2021","2228","N757UW","CLT","19:00"
"AA","07/14/2021","2729","N914NN","DFW","07:00"
"AA","07/14/2021","2742","N326RP","MIA","06:15"
"AA","07/15/2021","0489","N721UW","MIA","07:45"
"AA","07/15/2021","1099","N107US","CLT","09:59"
"AA","07/15/2021","1421","N378SC","MIA","17:02"
"AA","07/15/2021","1690","N836NN","CLT","05:55"
"AA","07/15/2021","2213","N837NN","CLT","16:56"
"AA","07/15/2021","2228","N745VJ","CLT","19:00"
"AA","07/15/2021","2729","N902NN","DFW","07:00"
"AA","07/15/2021","2742","N335SN","MIA","06:15"
"AA","07/16/2021","0489","N9006","MIA","07:45"
"AA","07/16/2021","1099","N563UW","CLT","09:59"
"AA","07/16/2021","1421","N324RA","MIA","17:02"
"AA","07/16/2021","1690","N992NN","CLT","05:55"
"AA","07/16/2021","2213","N926NN","CLT","16:56"
"AA","07/16/2021","2228","N704US","CLT","19:00"
"AA","07/16/2021","2729","N342PM","DFW","07:00"
"AA","07/16/2021","2742","N303RG","MIA","06:15"
"AA","07/17/2021","0489","N323RM","MIA","07:36"
"AA","07/17/2021","1099","N711UW","CLT","09:59"
"AA","07/17/2021","1690","N921NN","CLT","05:55"
"AA","07/17/2021","2729","N937NN","DFW","07:00"
"AA","07/17/2021","2742","N338ST","MIA","06:15"
"AA","07/18/2021","0489","N336SR","MIA","07:36"
"AA","07/18/2021","1099","N806AW","CLT","09:59"
"AA","07/18/2021","1421","N315RJ","MIA","17:02"
"AA","07/18/2021","1690","N851NN","CLT","05:55"
"AA","07/18/2021","2213","N962AN","CLT","16:56"
"AA","07/18/2021","2228","N816AW","CLT","19:00"
"AA","07/18/2021","2729","N358PW","DFW","07:00"
"AA","07/18/2021","2742","N321RL","MIA","06:15"
"AA","07/19/2021","0489","N9012","MIA","07:45"
"AA","07/19/2021","1099","N105UW","CLT","09:59"
