Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"DL","07/02/2021","0392","N828MH","JFK","09:00"
"DL","07/02/2021","0394","N3752","SEA","17:15"
"DL","07/02/2021","0436","N376DN","DTW","22:30"
"DL","07/02/2021","0443","N593NW","HNL","16:05"
"DL","07/02/2021","0480","N585NW","HNL","08:10"
"DL","07/02/2021","0534","N378DA","SEA","13:30"
"DL","07/02/2021","0542","N902DN","MCO","06:30"
"DL","07/02/2021","0565","N133DU","SAT","08:35"
"DL","07/02/2021","0566","N121DU","SAT","18:10"
"DL","07/02/2021","0700","N3746H","ANC","17:53"
"DL","07/02/2021","0730","N3732J","BOS","12:55"
"DL","07/02/2021","0732","N1604R","HNL","18:10"
"DL","07/02/2021","0735","N831MH","JFK","14:15"
"DL","07/02/2021","0736","N537US","OGG","12:20"
"DL","07/02/2021","0746","N548US","KOA","15:45"
"DL","07/02/2021","0791","N6714Q","DTW","12:36"
"DL","07/02/2021","0809","N547US","DTW","06:00"
"DL","07/02/2021","0847","N890DN","MCO","22:50"
"DL","07/02/2021","0855","N589NW","MSP","14:10"
"DL","07/02/2021","0915","N830MH","ATL","23:45"
"DL","07/02/2021","0930","N387DN","MSP","06:00"
"DL","07/02/2021","0937","N369DN","MSP","12:55"
"DL","07/02/2021","0953","N371DN","MSP","08:45"
"DL","07/02/2021","0961","N361DN","ATL","11:05"
"DL","07/02/2021","0986","N374DA","AUS","09:30"
"DL","07/02/2021","1041","N340NW","DFW","09:17"
"DL","07/02/2021","1099","N593NW","MSP","00:45"
"DL","07/02/2021","1131","N175DZ","JFK","16:30"
"DL","07/02/2021","1145","N874DN","SLC","06:00"
"DL","07/02/2021","1163","N365DN","SLC","07:00"
"DL","07/02/2021","1186","N339DN","MSY","16:57"
"DL","07/02/2021","1311","N3760C","BOS","07:55"
"DL","07/02/2021","1339","N546US","DTW","07:00"
"DL","07/02/2021","1356","N117DU","IAH","17:34"
"DL","07/02/2021","1359","N120DU","IAH","07:10"
"DL","07/02/2021","1362","N3735D","RDU","09:40"
"DL","07/02/2021","1415","N3756","BOS","15:07"
"DL","07/02/2021","1485","N774DE","MCI","19:27"
"DL","07/02/2021","1506","N382DA","AUS","12:55"
"DL","07/02/2021","1507","N391DN","AUS","18:45"
"DL","07/02/2021","1519","N340NW","DFW","18:00"
"DL","07/02/2021","1543","N811DZ","MCO","14:55"
"DL","07/02/2021","1550","N588NW","ATL","15:40"
"DL","07/02/2021","1558","N587NW","DTW","14:39"
"DL","07/02/2021","1644","N3752","SEA","09:10"
"DL","07/02/2021","1704","N332DN","SLC","16:00"
"DL","07/02/2021","1730","N119DN","ATL","17:45"
"DL","07/02/2021","1749","N857DZ","MCO","10:30"
"DL","07/02/2021","1761","N539US","LIH","14:45"
"DL","07/02/2021","1788","N397DA","FLL","21:47"
"DL","07/02/2021","2068","N584NW","ATL","13:05"
"DL","07/02/2021","2112","N902DN","SEA","19:25"
"DL","07/02/2021","2114","N3755D","SEA","15:30"
"DL","07/02/2021","2156","N391DA","TPA","11:20"
"DL","07/02/2021","2227","N379DA","SLC","11:35"
"DL","07/02/2021","2280","N112DU","DEN","10:10"
"DL","07/02/2021","2296","N382DA","IND","21:50"
"DL","07/02/2021","2310","N365DN","DEN","19:55"
"DL","07/02/2021","2335","N843MH","JFK","11:15"
"DL","07/02/2021","2345","N544US","OGG","17:05"
"DL","07/02/2021","2391","N380DN","ATL","09:20"
"DL","07/02/2021","2426","N893DN","SLC","13:47"
"DL","07/02/2021","2444","N380DA","BOS","21:22"
"DL","07/02/2021","2449","N816DN","MSY","11:44"
"DL","07/02/2021","2501","N372DN","SLC","10:00"
"DL","07/02/2021","2521","N832MH","JFK","23:55"
"DL","07/02/2021","2529","N6702","SLC","19:50"
"DL","07/02/2021","2639","N382DA","LAS","08:15"
"DL","07/02/2021","2674","N3747D","LAS","21:00"
"DL","07/02/2021","2755","N585NW","ATL","22:29"
"DL","07/02/2021","2756","N389DN","MSP","11:26"
"DL","07/03/2021","0303","N538US","ATL","06:20"
"DL","07/03/2021","0324","N1201P","JFK","07:00"
"DL","07/03/2021","0328","N182DN","JFK","21:59"
"DL","07/03/2021","0342","N549US","DCA","07:45"
"DL","07/03/2021","0360","N361DN","DTW","23:35"
"DL","07/03/2021","0367","N588NW","ATL","12:05"
"DL","07/03/2021","0369","N589NW","ATL","07:30"
